bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin,Pc1,Pc2,Qc1min,Qc1max,Qc2min,Qc2max,ramp_agc,ramp_10,ramp_30,ramp_q,apf
2479,81.25,0,81,-81,1,63.3,1,161,1.5,0,0,0,0,0,0,0,0,0,0,53.75
2491,0,0,33.33,-33.33,1,100,0,28,1.11,0,0,0,0,0,0,0,0,0,0,261
2496,0,0,61,-61,1,100,0,122,15.455,0,0,0,0,0,0,0,0,0,0,45.912
2519,37.9625,81,197,-35,1,100,1,69,6.925,0,0,0,0,0,0,0,0,0,0,37.528
2522,46.9075,0,56.7,-56.7,1,100,1,89,4.815,0,0,0,0,0,0,0,0,0,0,37.43
2525,20,4.5,185,-176,1,17.9,1,39,1,0,0,0,0,0,0,0,0,0,0,17.5
2525,11.5,16.5,199,-166,1,17.35,1,22,1,0,0,0,0,0,0,0,0,0,0,16.875
2525,16.5,10.5,189,-168,1,17.35,1,32,1,0,0,0,0,0,0,0,0,0,0,16.875
2525,24.5,9,194,-176,1,4.56,1,49,0,0,0,0,0,0,0,0,0,0,0,264
2525,19.5,14.5,197,-168,1,5.04,1,39,0,0,0,0,0,0,0,0,0,0,0,298
2525,0,0,4.67,-4.67,1,14,0,1,2,0,0,0,0,0,0,0,0,0,0,14
2533,68.75,29.5,114,-55,1,161,1,110,27.5,0,0,0,0,0,0,0,0,0,0,161
2535,0,0,30,-30,1,50,0,60,17.5,0,0,0,0,0,0,0,0,0,0,50
2535,0,0,36.67,-36.67,1,110,0,43,40,0,0,0,0,0,0,0,0,0,0,110
2536,0,0,36.67,-36.67,1,110,0,7,80,0,0,0,0,0,0,0,0,0,0,110
2536,111.5,-45,92,-182,1,132.29,1,183,40,0,0,0,0,0,0,0,0,0,0,137.5
2544,0,0,99,-99,1,100,0,198,5.13,0,0,0,0,0,0,0,0,0,0,25.264
2578,62.7475,67.5,195,-60,1,100,1,120,5.495,0,0,0,0,0,0,0,0,0,0,60.341
2579,0,0,33.33,-33.33,1,100,0,2,34.94,0,0,0,0,0,0,0,0,0,0,49.944
2581,0,0,33.33,-33.33,1,100,0,22,2.455,0,0,0,0,0,0,0,0,0,0,292
2589,107.5,0,222,-222,1,42.43,1,215,0,0,0,0,0,0,0,0,0,0,0,298
2590,44,16.5,199,-166,1,19.32,1,88,0,0,0,0,0,0,0,0,0,0,0,292
2591,40,0,268.8,-268.8,1,136.57,1,80,0,0,0,0,0,0,0,0,0,0,0,124
2592,109.5,5.5,189,-178,1,112,1,219,0,0,0,0,0,0,0,0,0,0,0,112
2611,109.5,40,162,-82,1,221,1,164,55,0,0,0,0,0,0,0,0,0,0,221
2612,151,12,140,-116,1,219.94,1,232,70,0,0,0,0,0,0,0,0,0,0,200
2624,0,0,146,-146,1,370,0,291,120,0,0,0,0,0,0,0,0,0,0,370
2624,0,0,223,-223,1,370,0,446,120,0,0,0,0,0,0,0,0,0,0,370
2624,287.5,0,228,-228,1,449.45,1,455,120,0,0,0,0,0,0,0,0,0,0,431.25
2625,549.5,0,490,-490,1,455.56,1,979,120,0,0,0,0,0,0,0,0,0,0,462.5
2625,253,0,193,-193,1,397.31,1,386,120,0,0,0,0,0,0,0,0,0,0,370
2626,268.78,0,367.2,-367.2,1,616.84,1,395,142.56,0,0,0,0,0,0,0,0,0,0,1093.547
2626,483.78,0,413,-413,1,616.84,1,825,142.56,0,0,0,0,0,0,0,0,0,0,1093.547
2626,255.28,0,367.2,-367.2,1,616.84,1,368,142.56,0,0,0,0,0,0,0,0,0,0,1093.547
2627,250,0,484.8,-484.8,1,451.84,1,380,120,0,0,0,0,0,0,0,0,0,0,462.5
2627,229.5,0,484.8,-484.8,1,416.51,1,339,120,0,0,0,0,0,0,0,0,0,0,425
2627,232.5,0,484.8,-484.8,1,416.51,1,345,120,0,0,0,0,0,0,0,0,0,0,425
2639,133,23,152,-106,1,306.24,1,211,55,0,0,0,0,0,0,0,0,0,0,256.25
2639,0,0,85,-85,1,220,0,169,62.5,0,0,0,0,0,0,0,0,0,0,220
2640,0,0,75,-75,1,225,0,33,125,0,0,0,0,0,0,0,0,0,0,225
2640,165.5,-11.215,170.77,-193.2,1,304.12,1,276,55,0,0,0,0,0,0,0,0,0,0,256.25
2641,116.5,30,149,-89,1,274.96,1,178,55,0,0,0,0,0,0,0,0,0,0,281.25
2641,217,0,187,-187,1,228.01,1,374,60,0,0,0,0,0,0,0,0,0,0,225
2642,274.75,76,363,-211,1,535,1,422,127.5,0,0,0,0,0,0,0,0,0,0,535
2643,237.5,86.5,348,-175,1,560,1,350,125,0,0,0,0,0,0,0,0,0,0,560
2650,0,0,75,-75,1,225,0,18,129,0,0,0,0,0,0,0,0,0,0,225
2650,0,0,75,-75,1,225,0,39,129,0,0,0,0,0,0,0,0,0,0,225
2650,57.15,0,180,-180,1,100,1,107,7.3,0,0,0,0,0,0,0,0,0,0,126.87
2651,241.25,0,209,-209,1,270.05,1,418,64.5,0,0,0,0,0,0,0,0,0,0,281.25
2651,184.25,0,152,-152,1,258.06,1,304,64.5,0,0,0,0,0,0,0,0,0,0,268.75
2653,0,0,35,-35,1,100,0,69,4.41,0,0,0,0,0,0,0,0,0,0,272
2654,0,0,79,-79,1,100,0,157,23.26,0,0,0,0,0,0,0,0,0,0,61.517
2662,151,9,134,-116,1,309.12,1,232,70,0,0,0,0,0,0,0,0,0,0,275
2662,136.5,14.5,131,-102,1,297.01,1,203,70,0,0,0,0,0,0,0,0,0,0,262.5
2663,0,0,80,-80,1,225,0,159,70,0,0,0,0,0,0,0,0,0,0,225
2663,251.5,0,217,-217,1,312.43,1,433,70,0,0,0,0,0,0,0,0,0,0,281.25
2663,278.5,0,244,-244,1,291.94,1,487,70,0,0,0,0,0,0,0,0,0,0,256.25
2664,251.5,0,274.8,-274.8,1,459.6,1,413,90,0,0,0,0,0,0,0,0,0,0,478.75
2664,280,0,274.8,-274.8,1,428.4,1,470,90,0,0,0,0,0,0,0,0,0,0,446.25
2664,139.125,0,274.8,-274.8,1,100,1,240,38.25,0,0,0,0,0,0,0,0,0,0,159.278
2674,0,0,12,-12,1,12,0,24,0,0,0,0,0,0,0,0,0,0,0,12
2674,0,0,46,-46,1,6,0,91,0,0,0,0,0,0,0,0,0,0,0,276
2674,29.5,5.5,195,-184,1,22.8,1,59,0,0,0,0,0,0,0,0,0,0,0,23.75
2677,165.5,0,148,-148,1,163.45,1,296,35,0,0,0,0,0,0,0,0,0,0,143.75
2678,91,0,74,-74,1,148.19,1,147,35,0,0,0,0,0,0,0,0,0,0,143.75
2678,0,0,35,-35,1,100,0,70,9.655,0,0,0,0,0,0,0,0,0,0,34.308
2685,0,0,648,-648,1,120,0,1295,35,0,0,0,0,0,0,0,0,0,0,120
2686,78.5,-40.5,102,-183,1,167.42,1,122,35,0,0,0,0,0,0,0,0,0,0,143.75
2692,159.25,4.5,135,-126,1,252.98,1,251,67.5,0,0,0,0,0,0,0,0,0,0,256.25
2693,150.75,0,489.6,-489.6,1,270.08,1,234,67.5,0,0,0,0,0,0,0,0,0,0,281.25
2693,215.75,0,489.6,-489.6,1,246.1,1,364,67.5,0,0,0,0,0,0,0,0,0,0,256.25
2698,181.4175,0,159,-159,1,166.81,1,317,45.835,0,0,0,0,0,0,0,0,0,0,137.5
2698,0,0,41,-41,1,120,0,81,50,0,0,0,0,0,0,0,0,0,0,120
2699,110.4175,0,88,-88,1,166.81,1,175,45.835,0,0,0,0,0,0,0,0,0,0,137.5
2708,0,0,16.67,-16.67,1,50,0,7,40,0,0,0,0,0,0,0,0,0,0,50
2710,0,0,99,-99,1,222,0,198,45,0,0,0,0,0,0,0,0,0,0,222
2710,0,0,68.33,-68.33,1,205,0,72,67.5,0,0,0,0,0,0,0,0,0,0,205
2710,297,0,272,-272,1,232,1,544,50,0,0,0,0,0,0,0,0,0,0,232
2711,150.5,0,174,-174,1,268.92,1,256,45,0,0,0,0,0,0,0,0,0,0,250
2712,0,0,77.33,-77.33,1,232,0,14,100,0,0,0,0,0,0,0,0,0,0,232
2712,174,0,152,-152,1,268.92,1,303,45,0,0,0,0,0,0,0,0,0,0,250
2717,384.5,0,359,-359,1,344.39,1,717,52,0,0,0,0,0,0,0,0,0,0,326.25
2717,133.5,17.5,145,-110,1,268.22,1,220,47,0,0,0,0,0,0,0,0,0,0,235
2718,0,0,92,-92,1,206,0,183,60,0,0,0,0,0,0,0,0,0,0,206
2718,194.5,0,171,-171,1,307.62,1,342,47,0,0,0,0,0,0,0,0,0,0,293.75
2718,120.5,16,127,-95,1,291.22,1,189,52,0,0,0,0,0,0,0,0,0,0,261
2718,116.5,18,127,-91,1,291.22,1,181,52,0,0,0,0,0,0,0,0,0,0,261
2720,132,13.375,128.75,-102,1,276.37,1,204,60,0,0,0,0,0,0,0,0,0,0,257.5
2720,186.5,0,157,-157,1,263.58,1,313,60,0,0,0,0,0,0,0,0,0,0,242.5
2726,218.5,0,181,-181,1,225,1,362,75,0,0,0,0,0,0,0,0,0,0,225
2727,180.5,0,143,-143,1,275.06,1,286,75,0,0,0,0,0,0,0,0,0,0,250
2727,0,0,97,-97,1,200,0,194,75,0,0,0,0,0,0,0,0,0,0,200
2727,128.3325,22.5,140,-95,1,234.36,1,190,66.665,0,0,0,0,0,0,0,0,0,0,200
2728,187,54.25,367.5,-259,1,566.05,1,281,93,0,0,0,0,0,0,0,0,0,0,464
2739,0,0,70,-70,1,100,0,140,39.565,0,0,0,0,0,0,0,0,0,0,94.127
2740,0,0,131,-131,1,188,0,261,38,0,0,0,0,0,0,0,0,0,0,188
2770,0,0,33.33,-33.33,1,100,0,43,24.475,0,0,0,0,0,0,0,0,0,0,63.949
2775,29,1.5,178,-175,1,2.16,1,58,0,0,0,0,0,0,0,0,0,0,0,289
2776,15,5,185,-175,1,2.27,1,30,0,0,0,0,0,0,0,0,0,0,0,275
2785,0,0,42,-42,1,7,0,83,3,0,0,0,0,0,0,0,0,0,0,282
2786,0,0,60,-60,1,7,0,119,3,0,0,0,0,0,0,0,0,0,0,265
2804,246.5,25.25,237.5,-187,1,477.9,1,373,120,0,0,0,0,0,0,0,0,0,0,437.5
2825,41.5,7.5,187,-172,1,30,1,83,0,0,0,0,0,0,0,0,0,0,0,30
2844,42,7,185,-171,1,1.08,1,84,0,0,0,0,0,0,0,0,0,0,0,282
2844,19.5,6,182,-170,1,1,1,39,0,0,0,0,0,0,0,0,0,0,0,290
2844,19,2.5,184,-179,1,1,1,38,0,0,0,0,0,0,0,0,0,0,0,263
2851,0,0,12,-12,1,27,0,23,5.5,0,0,0,0,0,0,0,0,0,0,27
2851,48.75,5.5,191,-180,1,30,1,92,5.5,0,0,0,0,0,0,0,0,0,0,30
2851,0,0,19,-19,1,30,0,38,4.5,0,0,0,0,0,0,0,0,0,0,30
2853,0,0,18.33,-18.33,1,55,0,35,10,0,0,0,0,0,0,0,0,0,0,55
2853,72.1675,-58,68,-184,1,55,1,136,8.335,0,0,0,0,0,0,0,0,0,0,55
2854,0,0,56,-56,1,40,0,111,5,0,0,0,0,0,0,0,0,0,0,40
2854,0,0,68,-68,1,55,0,135,10,0,0,0,0,0,0,0,0,0,0,55
2856,0,0,80,-80,1,50,0,159,12.5,0,0,0,0,0,0,0,0,0,0,50
2856,0,0,33.33,-33.33,1,100,0,0,55,0,0,0,0,0,0,0,0,0,0,100
2857,47.25,-69.5,41,-180,1,60,1,82,12.5,0,0,0,0,0,0,0,0,0,0,60
2862,69.9175,0,185,-185,1,4.33,1,139,0.835,0,0,0,0,0,0,0,0,0,0,272
2895,220.75,0,217,-217,1,52,1,434,7.5,0,0,0,0,0,0,0,0,0,0,52
2896,63.75,0,60,-60,1,61.03,1,120,7.5,0,0,0,0,0,0,0,0,0,0,55
2897,57.75,1.5,57,-54,1,59.46,1,108,7.5,0,0,0,0,0,0,0,0,0,0,55
2897,133.625,0,131,-131,1,55,1,261,6.25,0,0,0,0,0,0,0,0,0,0,55
2898,66.25,0,63,-63,1,68.9,1,125,7.5,0,0,0,0,0,0,0,0,0,0,68.75
2898,99.75,0,99,-99,1,77,1,198,1.5,0,0,0,0,0,0,0,0,0,0,77
2899,0,0,33.33,-33.33,1,100,0,15,11.525,0,0,0,0,0,0,0,0,0,0,38.046
2903,0,0,28,-28,1,4,0,55,2,0,0,0,0,0,0,0,0,0,0,292
2919,29,1,186,-184,1,0.43,1,58,0,0,0,0,0,0,0,0,0,0,0,261
2937,108.99,47.5,198,-103,1,100,1,205,12.98,0,0,0,0,0,0,0,0,0,0,54.823
2938,0,0,585,-585,1,7,0,1170,1.5,0,0,0,0,0,0,0,0,0,0,272
2940,0,0,3,-3,1,3,0,6,1.5,0,0,0,0,0,0,0,0,0,0,266
2976,107.7075,11,190,-168,1,2,1,215,0.415,0,0,0,0,0,0,0,0,0,0,277
2976,0,0,38,-38,1,2,0,76,0.5,0,0,0,0,0,0,0,0,0,0,265
2980,0,0,91,-91,1,4,0,182,1.5,0,0,0,0,0,0,0,0,0,0,258
3022,104.505,42,181,-97,1,100,1,193,16.01,0,0,0,0,0,0,0,0,0,0,56.409
3023,27.2075,11.5,188,-165,1,8,1,54,0.415,0,0,0,0,0,0,0,0,0,0,298
3023,0,0,14,-14,1,2,0,28,0.5,0,0,0,0,0,0,0,0,0,0,278
3035,0,0,201,-201,1,100,0,402,2.39,0,0,0,0,0,0,0,0,0,0,284
3041,0,0,33.33,-33.33,1,100,0,22,56.53,0,0,0,0,0,0,0,0,0,0,71.525
3054,29.42,0,39.6,-39.6,1,100,1,54,4.84,0,0,0,0,0,0,0,0,0,0,42.788
3058,0,0,83,-83,1,25,0,165,5,0,0,0,0,0,0,0,0,0,0,25
3058,0,0,90,-90,1,25,0,180,5,0,0,0,0,0,0,0,0,0,0,25
3058,25,9,187,-169,1,30,1,45,5,0,0,0,0,0,0,0,0,0,0,31.25
3058,87.5,9.5,196,-177,1,25,1,170,5,0,0,0,0,0,0,0,0,0,0,25
3059,0,0,24,-24,1,50,0,48,5,0,0,0,0,0,0,0,0,0,0,50
3066,168,0,151,-151,1,120,1,301,35,0,0,0,0,0,0,0,0,0,0,120
3066,114.5825,0,100,-100,1,120,1,200,29.165,0,0,0,0,0,0,0,0,0,0,120
3076,0,0,33.33,-33.33,1,100,0,65,4.985,0,0,0,0,0,0,0,0,0,0,271
3077,89.25,19,114,-76,1,161,1,151,27.5,0,0,0,0,0,0,0,0,0,0,161
3082,0,0,52,-52,1,100,0,104,17.23,0,0,0,0,0,0,0,0,0,0,49.464
3087,0,0,757,-757,1,100,0,1513,2.455,0,0,0,0,0,0,0,0,0,0,286
3094,0,0,67,-67,1,120,0,133,50,0,0,0,0,0,0,0,0,0,0,120
3094,123.4175,0,101,-101,1,150.3,1,201,45.835,0,0,0,0,0,0,0,0,0,0,137.5
3103,44.855,0,41,-41,1,100,1,82,7.71,0,0,0,0,0,0,0,0,0,0,39.417
3110,37.5,8.5,194,-177,1,5,1,75,0,0,0,0,0,0,0,0,0,0,0,285
3125,54.925,62,178,-54,1,100,1,108,1.85,0,0,0,0,0,0,0,0,0,0,33.819
3128,232.75,0,229,-229,1,84.01,1,458,7.5,0,0,0,0,0,0,0,0,0,0,62.5
3128,0,0,33.33,-33.33,1,100,0,0,55,0,0,0,0,0,0,0,0,0,0,100
3129,0,0,35.33,-35.33,1,106,0,33,70,0,0,0,0,0,0,0,0,0,0,106
3134,0,0,13,-13,1,3,0,26,1,0,0,0,0,0,0,0,0,0,0,283
3136,70,2.5,184,-179,1,6,1,139,1,0,0,0,0,0,0,0,0,0,0,288
3139,37.0625,11,196,-174,1,4,1,73,1.125,0,0,0,0,0,0,0,0,0,0,290
3140,22.895,0,23.03,-23.03,1,100,1,45,0.79,0,0,0,0,0,0,0,0,0,0,70.645
3143,77.8325,0.5,185,-184,1,30,1,154,1.665,0,0,0,0,0,0,0,0,0,0,30
3153,0,0,9,-9,1,4,0,17,1.5,0,0,0,0,0,0,0,0,0,0,250
3155,49.75,14,193,-165,1,3,1,99,0.5,0,0,0,0,0,0,0,0,0,0,263
3158,18.25,1.5,175,-172,1,3.6,1,36,0.5,0,0,0,0,0,0,0,0,0,0,300
3158,37.4175,1,175,-173,1,4,1,74,0.835,0,0,0,0,0,0,0,0,0,0,297
3160,0,0,25,-25,1,1,0,49,0,0,0,0,0,0,0,0,0,0,0,290
3162,59.02,9,198,-180,1,4,1,117,1.04,0,0,0,0,0,0,0,0,0,0,290
3169,81.0625,0,71,-71,1,100,1,142,20.125,0,0,0,0,0,0,0,0,0,0,91.665
3176,45.5,-73.5,36,-183,1,61.7,1,71,20,0,0,0,0,0,0,0,0,0,0,62.5
3176,35.75,-77,27,-181,1,55,1,54,17.5,0,0,0,0,0,0,0,0,0,0,55
3177,0,0,16.67,-16.67,1,50,0,13,35,0,0,0,0,0,0,0,0,0,0,50
3177,33.1675,-69.5,29,-168,1,28,1,58,8.335,0,0,0,0,0,0,0,0,0,0,35
3180,45.3125,4,176,-168,1,10,1,89,1.625,0,0,0,0,0,0,0,0,0,0,19
3185,22.065,0,79.4,-79.4,1,100,1,38,6.13,0,0,0,0,0,0,0,0,0,0,35.506
3192,123.2775,0,99,-99,1,100,1,198,48.555,0,0,0,0,0,0,0,0,0,0,136.061
3197,80.925,0,72,-72,1,100,1,144,17.85,0,0,0,0,0,0,0,0,0,0,63.607
3204,88.52,8.5,190,-173,1,4,1,176,1.04,0,0,0,0,0,0,0,0,0,0,270
3212,46.5,4.5,187,-178,1,4,1,93,0,0,0,0,0,0,0,0,0,0,0,263
3243,48.645,2.5,176,-171,1,1,1,97,0.29,0,0,0,0,0,0,0,0,0,0,281
3245,64.625,-1,181,-183,1,6,1,128,1.25,0,0,0,0,0,0,0,0,0,0,268
3246,0,0,31,-31,1,3,0,62,1.5,0,0,0,0,0,0,0,0,0,0,273
3248,10.9175,13,191,-165,1,4,1,21,0.835,0,0,0,0,0,0,0,0,0,0,266
3255,0,0,66.67,-66.67,1,200,0,84,75,0,0,0,0,0,0,0,0,0,0,200
3256,168,0,131,-131,1,253.76,1,261,75,0,0,0,0,0,0,0,0,0,0,200
3261,128.25,7,184,-170,1,3,1,256,0.5,0,0,0,0,0,0,0,0,0,0,261
3262,64,-1,181,-183,1,0.36,1,128,0,0,0,0,0,0,0,0,0,0,0,293
3289,28.5,0,182,-182,1,4,1,56,1,0,0,0,0,0,0,0,0,0,0,299
3294,31.5,9.5,194,-175,1,1.2,1,63,0,0,0,0,0,0,0,0,0,0,0,294
3294,0,0,249,-249,1,100,0,498,7.68,0,0,0,0,0,0,0,0,0,0,30.364
3295,13.5,8,199,-183,1,6,1,26,1,0,0,0,0,0,0,0,0,0,0,295
3298,0,0,88,-88,1,2,0,175,1,0,0,0,0,0,0,0,0,0,0,289
3300,81,5.5,189,-178,1,6,1,161,1,0,0,0,0,0,0,0,0,0,0,294
3302,34.52,3,185,-179,1,4,1,68,1.04,0,0,0,0,0,0,0,0,0,0,288
3308,48.5,4,180,-172,1,4,1,96,1,0,0,0,0,0,0,0,0,0,0,295
3316,106,31,145,-83,1,277.04,1,165,47,0,0,0,0,0,0,0,0,0,0,281.25
3328,0,0,26,-26,1,1,0,51,0.5,0,0,0,0,0,0,0,0,0,0,282
3338,0,0,34,-34,1,100,0,67,9.81,0,0,0,0,0,0,0,0,0,0,34.623
3341,39.925,78,189,-33,1,100,1,66,13.85,0,0,0,0,0,0,0,0,0,0,88.037
3348,57.3225,72,195,-51,1,100,1,102,12.645,0,0,0,0,0,0,0,0,0,0,46.411
3356,56,4.5,191,-182,1,1.2,1,112,0,0,0,0,0,0,0,0,0,0,0,258
3357,0,0,12,-12,1,3,0,23,1.5,0,0,0,0,0,0,0,0,0,0,251
3361,0,0,31,-31,1,50,0,62,0,0,0,0,0,0,0,0,0,0,0,50
3361,123,-30.5,123,-184,1,55,1,246,0,0,0,0,0,0,0,0,0,0,0,55
3361,0,0,54,-54,1,55,0,107,0,0,0,0,0,0,0,0,0,0,0,55
3362,0,0,11.67,-11.67,1,35,0,16,0,0,0,0,0,0,0,0,0,0,0,35
3362,0,0,26,-26,1,32,0,52,0,0,0,0,0,0,0,0,0,0,0,32
3363,25,2.5,183,-178,1,1.3,1,50,0,0,0,0,0,0,0,0,0,0,0,281
3363,0,0,153,-153,1,100,0,306,4.345,0,0,0,0,0,0,0,0,0,0,271
3367,0,0,33.33,-33.33,1,100,0,44,7.345,0,0,0,0,0,0,0,0,0,0,29.691
3371,76.5,-54.5,70,-179,1,58.99,1,140,13,0,0,0,0,0,0,0,0,0,0,55
3384,0,0,320,-320,1,100,0,640,0.005,0,0,0,0,0,0,0,0,0,0,265
3385,87.9275,50.5,187,-86,1,100,1,172,3.855,0,0,0,0,0,0,0,0,0,0,28.964
3386,0,0,64,-64,1,7,0,127,2.5,0,0,0,0,0,0,0,0,0,0,280
3389,0,0,76,-76,1,3,0,152,0,0,0,0,0,0,0,0,0,0,0,274
3397,136.75,6,186,-174,1,4.02,1,273,0.5,0,0,0,0,0,0,0,0,0,0,260
3402,0,0,11,-11,1,4,0,21,0,0,0,0,0,0,0,0,0,0,0,279
3402,0,0,114,-114,1,4,0,228,0,0,0,0,0,0,0,0,0,0,0,285
3402,0,0,193,-193,1,4,0,386,0,0,0,0,0,0,0,0,0,0,0,298
3402,36.5,-72,37,-181,1,22.88,1,73,0,0,0,0,0,0,0,0,0,0,0,20
3402,26.5,-71.5,27,-170,1,20,1,53,0,0,0,0,0,0,0,0,0,0,0,20
3406,38.75,7,199,-185,1,13.31,1,75,2.5,0,0,0,0,0,0,0,0,0,0,20
3406,0,0,96,-96,1,12,0,191,2.5,0,0,0,0,0,0,0,0,0,0,20
3413,0,0,31,-31,1,5,0,61,2,0,0,0,0,0,0,0,0,0,0,294
3415,0,0,33.33,-33.33,1,100,0,7,0.135,0,0,0,0,0,0,0,0,0,0,295
3418,0,0,53,-53,1,2,0,106,0,0,0,0,0,0,0,0,0,0,0,282
3423,0,0,33.33,-33.33,1,100,0,51,3.83,0,0,0,0,0,0,0,0,0,0,251
3425,41,-67,41,-175,1,15.84,1,82,0,0,0,0,0,0,0,0,0,0,0,16.5
3425,24,8,182,-166,1,5,1,48,0,0,0,0,0,0,0,0,0,0,0,274
3425,0,0,84,-84,1,5,0,167,0,0,0,0,0,0,0,0,0,0,0,254
3426,0,0,7,-7,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,13
3427,13.5,6.5,191,-178,1,1,1,27,0,0,0,0,0,0,0,0,0,0,0,296
3428,37.0425,-66,36,-168,1,20,1,72,2.085,0,0,0,0,0,0,0,0,0,0,20
3429,0,0,44,-44,1,100,0,88,2.01,0,0,0,0,0,0,0,0,0,0,293
3433,0,0,104,-104,1,6,0,208,2.5,0,0,0,0,0,0,0,0,0,0,252
3436,16.5,11,191,-169,1,1,1,33,0,0,0,0,0,0,0,0,0,0,0,286
3439,131,13,194,-168,1,1,1,262,0,0,0,0,0,0,0,0,0,0,0,297
3441,34.415,80,194,-34,1,100,1,67,1.83,0,0,0,0,0,0,0,0,0,0,252
3444,0,0,33.33,-33.33,1,100,0,32,0.845,0,0,0,0,0,0,0,0,0,0,256
3446,0,0,14,-14,1,3,0,27,0,0,0,0,0,0,0,0,0,0,0,257
3450,0,0,33.33,-33.33,1,100,0,31,8.9,0,0,0,0,0,0,0,0,0,0,32.8
3459,69.1625,0,69,-69,1,100,1,137,1.325,0,0,0,0,0,0,0,0,0,0,287
3463,36.5,3.5,184,-177,1,1,1,73,0,0,0,0,0,0,0,0,0,0,0,252
3473,57.5,9,189,-171,1,0.59,1,115,0,0,0,0,0,0,0,0,0,0,0,258
3475,0,0,27,-27,1,11,0,54,0,0,0,0,0,0,0,0,0,0,0,11
3475,0,0,88,-88,1,6,0,176,0,0,0,0,0,0,0,0,0,0,0,293
3475,57.5,-60.5,58,-179,1,41.48,1,115,0,0,0,0,0,0,0,0,0,0,0,40
3475,46,-64.5,46,-175,1,40,1,92,0,0,0,0,0,0,0,0,0,0,0,40
3478,81.5,12,195,-171,1,18,1,163,0,0,0,0,0,0,0,0,0,0,0,18
3487,73,9,194,-176,1,35,1,146,0,0,0,0,0,0,0,0,0,0,0,35
3487,0,0,11.67,-11.67,1,35,0,4,0,0,0,0,0,0,0,0,0,0,0,35
3490,55.5,0,56,-56,1,34.12,1,111,0,0,0,0,0,0,0,0,0,0,0,33.375
3490,22,0,22,-22,1,27,1,44,0,0,0,0,0,0,0,0,0,0,0,27
3491,47,0,47,-47,1,32.99,1,94,0,0,0,0,0,0,0,0,0,0,0,27
3491,0,0,9,-9,1,27,0,13,0,0,0,0,0,0,0,0,0,0,0,27
3491,0,0,36,-36,1,27,0,71,0,0,0,0,0,0,0,0,0,0,0,27
3491,0,0,9,-9,1,27,0,18,0,0,0,0,0,0,0,0,0,0,0,27
3495,0,0,33.33,-33.33,1,100,0,63,1.515,0,0,0,0,0,0,0,0,0,0,268
3496,0,0,94,-94,1,100,0,188,3.905,0,0,0,0,0,0,0,0,0,0,266
3500,26,3,181,-175,1,24,1,52,0,0,0,0,0,0,0,0,0,0,0,24
3505,0,0,34,-34,1,52,0,68,-69,0,0,0,0,0,0,0,0,0,0,52
3505,0,0,18,-18,1,54,0,0,37,0,0,0,0,0,0,0,0,0,0,54
3506,0,0,46,-46,1,51,0,91,-69,0,0,0,0,0,0,0,0,0,0,51
3509,45,16,199,-167,1,34.76,1,90,0,0,0,0,0,0,0,0,0,0,0,267
3510,29.5,12.5,194,-169,1,19.32,1,59,0,0,0,0,0,0,0,0,0,0,0,281
3511,79.5,78.355,326.71,-170,1,502,1,159,0,0,0,0,0,0,0,0,0,0,0,517
3512,68.5,2,188,-184,1,108.13,1,137,0,0,0,0,0,0,0,0,0,0,0,296
3512,228.66,0,180,-180,1,100,1,360,97.32,0,0,0,0,0,0,0,0,0,0,330.8
3513,49.5,0,184,-184,1,136.57,1,99,0,0,0,0,0,0,0,0,0,0,0,124
3514,125,10,195,-175,1,112,1,250,0,0,0,0,0,0,0,0,0,0,0,112
3515,0,0,33.33,-33.33,1,100,0,30,25.905,0,0,0,0,0,0,0,0,0,0,66.806
3516,57.42,0,54,-54,1,100,1,107,7.84,0,0,0,0,0,0,0,0,0,0,74.563
3522,249,0,219,-219,1,281.34,1,438,60,0,0,0,0,0,0,0,0,0,0,268.75
3522,150.0625,0,126,-126,1,100,1,252,48.125,0,0,0,0,0,0,0,0,0,0,135.366
3523,108,0,91,-91,1,163.45,1,181,35,0,0,0,0,0,0,0,0,0,0,143.75
3524,141.5,0,124,-124,1,148.19,1,248,35,0,0,0,0,0,0,0,0,0,0,143.75
3528,0,0,24,-24,1,48,0,48,20,0,0,0,0,0,0,0,0,0,0,55
3528,67.4575,0,59,-59,1,55,1,117,17.915,0,0,0,0,0,0,0,0,0,0,55
3529,92.4575,0,84,-84,1,55,1,167,17.915,0,0,0,0,0,0,0,0,0,0,55
3537,79,19.5,110,-71,1,147.7,1,142,16,0,0,0,0,0,0,0,0,0,0,137.5
3538,0,0,37.67,-37.67,1,113,0,27,16,0,0,0,0,0,0,0,0,0,0,113
3542,0,0,116,-116,1,135,0,231,17.5,0,0,0,0,0,0,0,0,0,0,135
3556,0,0,20,-20,1,50,0,39,5,0,0,0,0,0,0,0,0,0,0,50
3564,0,0,8,-8,1,24,0,11,2.5,0,0,0,0,0,0,0,0,0,0,24
3564,0,0,19,-19,1,17,0,38,2,0,0,0,0,0,0,0,0,0,0,17
3569,107.5,0,90,-90,1,120,1,180,35,0,0,0,0,0,0,0,0,0,0,120
3569,69.5825,9,73,-55,1,120,1,110,29.165,0,0,0,0,0,0,0,0,0,0,120
3570,101.75,0,82,-82,1,144,1,164,39.5,0,0,0,0,0,0,0,0,0,0,149.995
