bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin,Pc1,Pc2,Qc1min,Qc1max,Qc2min,Qc2max,ramp_agc,ramp_10,ramp_30,ramp_q,apf
2372,0,0,4.33,-4.33,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,13
2372,33.905,-1.41,11.28,-14.1,1,100,1,54.42,13.39,0,0,0,0,0,0,0,0,0,0,54.422
2373,0,0,6.67,-6.67,1,20,0,20,0,0,0,0,0,0,0,0,0,0,0,20
2373,10,5,179,-169,1,20,1,20,0,0,0,0,0,0,0,0,0,0,0,20
2376,23.01,-1.585,12.66,-15.83,1,100,1,42.79,3.23,0,0,0,0,0,0,0,0,0,0,42.788
2380,0,0,33.33,-33.33,1,100,0,294,3.54,0,0,0,0,0,0,0,0,0,0,294
2387,0,0,33.33,-33.33,1,100,0,272,2.18,0,0,0,0,0,0,0,0,0,0,272
2388,0,0,16.67,-16.67,1,50,0,50,38,0,0,0,0,0,0,0,0,0,0,50
2388,0,0,16.67,-16.67,1,50,0,50,38,0,0,0,0,0,0,0,0,0,0,50
2388,0,0,16.67,-16.67,1,50,0,50,38,0,0,0,0,0,0,0,0,0,0,50
2389,0,0,33.33,-33.33,1,100,0,31.88,16.88,0,0,0,0,0,0,0,0,0,0,31.876
2391,0,0,8.33,-8.33,1,25,0,25,10,0,0,0,0,0,0,0,0,0,0,25
2391,0,0,8.33,-8.33,1,25,0,25,10,0,0,0,0,0,0,0,0,0,0,25
2391,20.625,8.5,186,-169,1,30,1,31.25,10,0,0,0,0,0,0,0,0,0,0,31.25
2391,17.5,9,192,-174,1,25,1,25,10,0,0,0,0,0,0,0,0,0,0,25
2392,12.5,8,189,-173,1,25,1,25,0,0,0,0,0,0,0,0,0,0,0,25
2393,12.5,6,193,-181,1,25,1,25,0,0,0,0,0,0,0,0,0,0,0,25
2394,12.5,8,194,-178,1,25,1,25,0,0,0,0,0,0,0,0,0,0,0,25
2394,0,0,2,-2,1,6,0,261,0,0,0,0,0,0,0,0,0,0,0,261
2412,0,0,33.33,-33.33,1,100,0,263,2.96,0,0,0,0,0,0,0,0,0,0,263
2413,0,0,16.67,-16.67,1,50,0,50,10,0,0,0,0,0,0,0,0,0,0,50
2416,0,0,33.33,-33.33,1,100,0,35.9,20.9,0,0,0,0,0,0,0,0,0,0,35.9
2418,0,0,33.33,-33.33,1,100,0,41.86,26.86,0,0,0,0,0,0,0,0,0,0,41.857
2435,0,0,33.33,-33.33,1,100,0,27.5,12.5,0,0,0,0,0,0,0,0,0,0,27.498
2454,0,0,33.33,-33.33,1,100,0,49.63,34.63,0,0,0,0,0,0,0,0,0,0,49.632
2456,0,0,39,-39,1,117,0,117,80,0,0,0,0,0,0,0,0,0,0,117
2470,34.725,-3.195,25.53,-31.92,1,100,1,54.75,14.7,0,0,0,0,0,0,0,0,0,0,54.752
2478,0,0,15.33,-15.33,1,46,0,46,3,0,0,0,0,0,0,0,0,0,0,46
2479,28.375,14.5,35,-6,1,63.3,1,53.75,3,0,0,0,0,0,0,0,0,0,0,53.75
2491,0,0,33.33,-33.33,1,100,0,261,2.22,0,0,0,0,0,0,0,0,0,0,261
2496,0,0,33.33,-33.33,1,100,0,45.91,30.91,0,0,0,0,0,0,0,0,0,0,45.912
2519,25.69,94.48,197,-8.04,1,100,1,37.53,13.85,0,0,0,0,0,0,0,0,0,0,37.528
2522,23.53,0,56.7,-56.7,1,100,1,37.43,9.63,0,0,0,0,0,0,0,0,0,0,37.43
2525,9.75,4.5,185,-176,1,17.9,1,17.5,2,0,0,0,0,0,0,0,0,0,0,17.5
2525,9.44,16.5,199,-166,1,17.35,1,16.88,2,0,0,0,0,0,0,0,0,0,0,16.875
2525,9.44,10.5,189,-168,1,17.35,1,16.88,2,0,0,0,0,0,0,0,0,0,0,16.875
2525,132,9,194,-176,1,4.56,1,264,0,0,0,0,0,0,0,0,0,0,0,264
2525,149,14.5,197,-168,1,5.04,1,298,0,0,0,0,0,0,0,0,0,0,0,298
2525,0,0,4.67,-4.67,1,14,0,14,2,0,0,0,0,0,0,0,0,0,0,14
2533,108,43.5,114,-27,1,161,1,161,55,0,0,0,0,0,0,0,0,0,0,161
2535,0,0,16.67,-16.67,1,50,0,50,35,0,0,0,0,0,0,0,0,0,0,50
2535,0,0,36.67,-36.67,1,110,0,110,80,0,0,0,0,0,0,0,0,0,0,110
2536,0,0,36.67,-36.67,1,110,0,110,80,0,0,0,0,0,0,0,0,0,0,110
2536,108.75,-83.5,15,-182,1,132.29,1,137.5,80,0,0,0,0,0,0,0,0,0,0,137.5
2544,0,0,33.33,-33.33,1,100,0,25.26,10.26,0,0,0,0,0,0,0,0,0,0,25.264
2578,35.665,93.725,195,-7.55,1,100,1,60.34,10.99,0,0,0,0,0,0,0,0,0,0,60.341
2579,0,0,33.33,-33.33,1,100,0,49.94,34.94,0,0,0,0,0,0,0,0,0,0,49.944
2581,0,0,33.33,-33.33,1,100,0,292,4.91,0,0,0,0,0,0,0,0,0,0,292
2589,149,3.5,183,-176,1,42.43,1,298,0,0,0,0,0,0,0,0,0,0,0,298
2590,146,16.5,199,-166,1,19.32,1,292,0,0,0,0,0,0,0,0,0,0,0,292
2591,62,5,192,-182,1,136.57,1,124,0,0,0,0,0,0,0,0,0,0,0,124
2592,56,5.5,189,-178,1,112,1,112,0,0,0,0,0,0,0,0,0,0,0,112
2611,165.5,50.5,162,-61,1,221,1,221,110,0,0,0,0,0,0,0,0,0,0,221
2612,170,57.5,140,-25,1,219.94,1,200,140,0,0,0,0,0,0,0,0,0,0,200
2624,0,0,123.33,-123.33,1,370,0,370,240,0,0,0,0,0,0,0,0,0,0,370
2624,0,0,123.33,-123.33,1,370,0,370,240,0,0,0,0,0,0,0,0,0,0,370
2624,335.625,83.125,190,-23.75,1,449.45,1,431.25,240,0,0,0,0,0,0,0,0,0,0,431.25
2625,351.25,83.125,190,-23.75,1,455.56,1,462.5,240,0,0,0,0,0,0,0,0,0,0,462.5
2625,305,83.125,190,-23.75,1,397.31,1,370,240,0,0,0,0,0,0,0,0,0,0,370
2626,689.335,85.5,190,-19,1,616.84,1,1093.55,285.12,0,0,0,0,0,0,0,0,0,0,1093.547
2626,689.335,85.5,190,-19,1,616.84,1,1093.55,285.12,0,0,0,0,0,0,0,0,0,0,1093.547
2626,689.335,85.5,190,-19,1,616.84,1,1093.55,285.12,0,0,0,0,0,0,0,0,0,0,1093.547
2627,351.25,85.5,190,-19,1,451.84,1,462.5,240,0,0,0,0,0,0,0,0,0,0,462.5
2627,332.5,85.5,190,-19,1,416.51,1,425,240,0,0,0,0,0,0,0,0,0,0,425
2627,332.5,85.5,190,-19,1,416.51,1,425,240,0,0,0,0,0,0,0,0,0,0,425
2639,183.125,55.375,152,-41.25,1,306.24,1,256.25,110,0,0,0,0,0,0,0,0,0,0,256.25
2639,0,0,73.33,-73.33,1,220,0,220,125,0,0,0,0,0,0,0,0,0,0,220
2640,0,0,75,-75,1,225,0,225,125,0,0,0,0,0,0,0,0,0,0,225
2640,183.125,68.885,170.77,-33,1,304.12,1,256.25,110,0,0,0,0,0,0,0,0,0,0,256.25
2641,195.625,53.875,149,-41.25,1,274.96,1,281.25,110,0,0,0,0,0,0,0,0,0,0,281.25
2641,172.5,53.875,149,-41.25,1,228.01,1,225,120,0,0,0,0,0,0,0,0,0,0,225
2642,395,158,363,-47,1,535,1,535,255,0,0,0,0,0,0,0,0,0,0,535
2643,405,124,348,-100,1,560,1,560,250,0,0,0,0,0,0,0,0,0,0,560
2650,0,0,75,-75,1,225,0,225,129,0,0,0,0,0,0,0,0,0,0,225
2650,0,0,75,-75,1,225,0,225,129,0,0,0,0,0,0,0,0,0,0,225
2650,70.735,-4.785,38.27,-47.84,1,100,1,126.87,14.6,0,0,0,0,0,0,0,0,0,0,126.87
2651,205.125,43.25,99,-12.5,1,270.05,1,281.25,129,0,0,0,0,0,0,0,0,0,0,281.25
2651,198.875,51.25,120,-17.5,1,258.06,1,268.75,129,0,0,0,0,0,0,0,0,0,0,268.75
2653,0,0,33.33,-33.33,1,100,0,272,8.82,0,0,0,0,0,0,0,0,0,0,272
2654,0,0,33.33,-33.33,1,100,0,61.52,46.52,0,0,0,0,0,0,0,0,0,0,61.517
2662,207.5,63.5,134,-7,1,309.12,1,275,140,0,0,0,0,0,0,0,0,0,0,275
2662,201.25,62.5,131,-6,1,297.01,1,262.5,140,0,0,0,0,0,0,0,0,0,0,262.5
2663,0,0,75,-75,1,225,0,225,140,0,0,0,0,0,0,0,0,0,0,225
2663,210.625,78.425,162.85,-6,1,312.43,1,281.25,140,0,0,0,0,0,0,0,0,0,0,281.25
2663,198.125,71.185,148.37,-6,1,291.94,1,256.25,140,0,0,0,0,0,0,0,0,0,0,256.25
2664,329.375,91.5,213,-30,1,459.6,1,478.75,180,0,0,0,0,0,0,0,0,0,0,478.75
2664,313.125,90.5,212,-31,1,428.4,1,446.25,180,0,0,0,0,0,0,0,0,0,0,446.25
2664,117.89,0,22.2,-22.2,1,100,1,159.28,76.5,0,0,0,0,0,0,0,0,0,0,159.278
2674,0,0,4,-4,1,12,0,12,0,0,0,0,0,0,0,0,0,0,0,12
2674,0,0,2,-2,1,6,0,276,0,0,0,0,0,0,0,0,0,0,0,276
2674,11.875,5.5,195,-184,1,22.8,1,23.75,0,0,0,0,0,0,0,0,0,0,0,23.75
2677,106.875,35.875,73,-1.25,1,163.45,1,143.75,70,0,0,0,0,0,0,0,0,0,0,143.75
2678,106.875,36,73,-1,1,148.19,1,143.75,70,0,0,0,0,0,0,0,0,0,0,143.75
2678,0,0,33.33,-33.33,1,100,0,34.31,19.31,0,0,0,0,0,0,0,0,0,0,34.308
2685,0,0,40,-40,1,120,0,120,70,0,0,0,0,0,0,0,0,0,0,120
2686,106.875,-52,79,-183,1,167.42,1,143.75,70,0,0,0,0,0,0,0,0,0,0,143.75
2692,195.625,50,135,-35,1,252.98,1,256.25,135,0,0,0,0,0,0,0,0,0,0,256.25
2693,208.125,52,140,-36,1,270.08,1,281.25,135,0,0,0,0,0,0,0,0,0,0,281.25
2693,195.625,50.5,137,-36,1,246.1,1,256.25,135,0,0,0,0,0,0,0,0,0,0,256.25
2698,114.585,45.625,106.25,-15,1,166.81,1,137.5,91.67,0,0,0,0,0,0,0,0,0,0,137.5
2698,0,0,40,-40,1,120,0,120,100,0,0,0,0,0,0,0,0,0,0,120
2699,114.585,35,85,-15,1,166.81,1,137.5,91.67,0,0,0,0,0,0,0,0,0,0,137.5
2708,0,0,16.67,-16.67,1,50,0,50,40,0,0,0,0,0,0,0,0,0,0,50
2710,0,0,74,-74,1,222,0,222,90,0,0,0,0,0,0,0,0,0,0,222
2710,0,0,68.33,-68.33,1,205,0,205,135,0,0,0,0,0,0,0,0,0,0,205
2710,166,44,119,-31,1,232,1,232,100,0,0,0,0,0,0,0,0,0,0,232
2711,170,56.25,127.5,-15,1,268.92,1,250,90,0,0,0,0,0,0,0,0,0,0,250
2712,0,0,77.33,-77.33,1,232,0,232,100,0,0,0,0,0,0,0,0,0,0,232
2712,170,56.25,127.5,-15,1,268.92,1,250,90,0,0,0,0,0,0,0,0,0,0,250
2717,215.125,46,127,-35,1,344.39,1,326.25,104,0,0,0,0,0,0,0,0,0,0,326.25
2717,164.5,53.5,145,-38,1,268.22,1,235,94,0,0,0,0,0,0,0,0,0,0,235
2718,0,0,68.67,-68.67,1,206,0,206,120,0,0,0,0,0,0,0,0,0,0,206
2718,193.875,53.5,145,-38,1,307.62,1,293.75,94,0,0,0,0,0,0,0,0,0,0,293.75
2718,182.5,46,127,-35,1,291.22,1,261,104,0,0,0,0,0,0,0,0,0,0,261
2718,182.5,46,127,-35,1,291.22,1,261,104,0,0,0,0,0,0,0,0,0,0,261
2720,188.75,55.875,128.75,-17,1,276.37,1,257.5,120,0,0,0,0,0,0,0,0,0,0,257.5
2720,181.25,55.875,128.75,-17,1,263.58,1,242.5,120,0,0,0,0,0,0,0,0,0,0,242.5
2726,187.5,40,112,-32,1,225,1,225,150,0,0,0,0,0,0,0,0,0,0,225
2727,200,54,140,-32,1,275.06,1,250,150,0,0,0,0,0,0,0,0,0,0,250
2727,0,0,66.67,-66.67,1,200,0,200,150,0,0,0,0,0,0,0,0,0,0,200
2727,166.665,54,140,-32,1,234.36,1,200,133.33,0,0,0,0,0,0,0,0,0,0,200
2728,325,54.25,367.5,-259,1,566.05,1,464,186,0,0,0,0,0,0,0,0,0,0,464
2739,0,0,33.33,-33.33,1,100,0,94.13,79.13,0,0,0,0,0,0,0,0,0,0,94.127
2740,0,0,62.67,-62.67,1,188,0,188,76,0,0,0,0,0,0,0,0,0,0,188
2770,0,0,33.33,-33.33,1,100,0,63.95,48.95,0,0,0,0,0,0,0,0,0,0,63.949
2775,144.5,1.5,178,-175,1,2.16,1,289,0,0,0,0,0,0,0,0,0,0,0,289
2776,137.5,5,185,-175,1,2.27,1,275,0,0,0,0,0,0,0,0,0,0,0,275
2785,0,0,2.33,-2.33,1,7,0,282,6,0,0,0,0,0,0,0,0,0,0,282
2786,0,0,2.33,-2.33,1,7,0,265,6,0,0,0,0,0,0,0,0,0,0,265
2804,338.75,109.25,237.5,-19,1,477.9,1,437.5,240,0,0,0,0,0,0,0,0,0,0,437.5
2825,15,7.5,187,-172,1,30,1,30,0,0,0,0,0,0,0,0,0,0,0,30
2844,141,7,185,-171,1,1.08,1,282,0,0,0,0,0,0,0,0,0,0,0,282
2844,145,6,182,-170,1,1,1,290,0,0,0,0,0,0,0,0,0,0,0,290
2844,131.5,2.5,184,-179,1,1,1,263,0,0,0,0,0,0,0,0,0,0,0,263
2851,0,0,9,-9,1,27,0,27,11,0,0,0,0,0,0,0,0,0,0,27
2851,20.5,5.5,191,-180,1,30,1,30,11,0,0,0,0,0,0,0,0,0,0,30
2851,0,0,10,-10,1,30,0,30,9,0,0,0,0,0,0,0,0,0,0,30
2853,0,0,18.33,-18.33,1,55,0,55,20,0,0,0,0,0,0,0,0,0,0,55
2853,35.835,-82.625,18.75,-184,1,55,1,55,16.67,0,0,0,0,0,0,0,0,0,0,55
2854,0,0,13.33,-13.33,1,40,0,40,10,0,0,0,0,0,0,0,0,0,0,40
2854,0,0,18.33,-18.33,1,55,0,55,20,0,0,0,0,0,0,0,0,0,0,55
2856,0,0,16.67,-16.67,1,50,0,50,25,0,0,0,0,0,0,0,0,0,0,50
2856,0,0,33.33,-33.33,1,100,0,100,55,0,0,0,0,0,0,0,0,0,0,100
2857,42.5,-70,40,-180,1,60,1,60,25,0,0,0,0,0,0,0,0,0,0,60
2862,136.835,0,185,-185,1,4.33,1,272,1.67,0,0,0,0,0,0,0,0,0,0,272
2895,33.5,17.5,57,-22,1,52,1,52,15,0,0,0,0,0,0,0,0,0,0,52
2896,35,17.5,57,-22,1,61.03,1,55,15,0,0,0,0,0,0,0,0,0,0,55
2897,35,17.5,57,-22,1,59.46,1,55,15,0,0,0,0,0,0,0,0,0,0,55
2897,33.75,17.5,57,-22,1,55,1,55,12.5,0,0,0,0,0,0,0,0,0,0,55
2898,41.875,17.5,57,-22,1,68.9,1,68.75,15,0,0,0,0,0,0,0,0,0,0,68.75
2898,40,21.5,71,-28,1,77,1,77,3,0,0,0,0,0,0,0,0,0,0,77
2899,0,0,33.33,-33.33,1,100,0,38.05,23.05,0,0,0,0,0,0,0,0,0,0,38.046
2903,0,0,1.33,-1.33,1,4,0,292,4,0,0,0,0,0,0,0,0,0,0,292
2919,130.5,1,186,-184,1,0.43,1,261,0,0,0,0,0,0,0,0,0,0,0,261
2937,40.39,95.8,198,-6.4,1,100,1,54.82,25.96,0,0,0,0,0,0,0,0,0,0,54.823
2938,0,0,2.33,-2.33,1,7,0,272,3,0,0,0,0,0,0,0,0,0,0,272
2940,0,0,1,-1,1,3,0,266,3,0,0,0,0,0,0,0,0,0,0,266
2976,138.915,11,190,-168,1,2,1,277,0.83,0,0,0,0,0,0,0,0,0,0,277
2976,0,0,0.67,-0.67,1,2,0,265,1,0,0,0,0,0,0,0,0,0,0,265
2980,0,0,1.33,-1.33,1,4,0,258,3,0,0,0,0,0,0,0,0,0,0,258
3022,44.215,87.79,181,-5.42,1,100,1,56.41,32.02,0,0,0,0,0,0,0,0,0,0,56.409
3023,149.415,11.5,188,-165,1,8,1,298,0.83,0,0,0,0,0,0,0,0,0,0,298
3023,0,0,0.67,-0.67,1,2,0,278,1,0,0,0,0,0,0,0,0,0,0,278
3035,0,0,33.33,-33.33,1,100,0,284,4.78,0,0,0,0,0,0,0,0,0,0,284
3041,0,0,33.33,-33.33,1,100,0,71.53,56.53,0,0,0,0,0,0,0,0,0,0,71.525
3054,26.235,-2.04,16.29,-20.37,1,100,1,42.79,9.68,0,0,0,0,0,0,0,0,0,0,42.788
3058,0,0,8.33,-8.33,1,25,0,25,10,0,0,0,0,0,0,0,0,0,0,25
3058,0,0,8.33,-8.33,1,25,0,25,10,0,0,0,0,0,0,0,0,0,0,25
3058,20.625,9,187,-169,1,30,1,31.25,10,0,0,0,0,0,0,0,0,0,0,31.25
3058,17.5,9.5,196,-177,1,25,1,25,10,0,0,0,0,0,0,0,0,0,0,25
3059,0,0,16.67,-16.67,1,50,0,50,10,0,0,0,0,0,0,0,0,0,0,50
3066,95,36,73,-1,1,120,1,120,70,0,0,0,0,0,0,0,0,0,0,120
3066,89.165,36,73,-1,1,120,1,120,58.33,0,0,0,0,0,0,0,0,0,0,120
3076,0,0,33.33,-33.33,1,100,0,271,9.97,0,0,0,0,0,0,0,0,0,0,271
3077,108,43.5,114,-27,1,161,1,161,55,0,0,0,0,0,0,0,0,0,0,161
3082,0,0,33.33,-33.33,1,100,0,49.46,34.46,0,0,0,0,0,0,0,0,0,0,49.464
3087,0,0,33.33,-33.33,1,100,0,286,4.91,0,0,0,0,0,0,0,0,0,0,286
3094,0,0,40,-40,1,120,0,120,100,0,0,0,0,0,0,0,0,0,0,120
3094,114.585,35,85,-15,1,150.3,1,137.5,91.67,0,0,0,0,0,0,0,0,0,0,137.5
3103,27.42,-1.845,14.74,-18.43,1,100,1,39.42,15.42,0,0,0,0,0,0,0,0,0,0,39.417
3110,142.5,8.5,194,-177,1,5,1,285,0,0,0,0,0,0,0,0,0,0,0,285
3125,18.76,85.525,178,-6.95,1,100,1,33.82,3.7,0,0,0,0,0,0,0,0,0,0,33.819
3128,38.75,20.125,49,-8.75,1,84.01,1,62.5,15,0,0,0,0,0,0,0,0,0,0,62.5
3128,0,0,33.33,-33.33,1,100,0,100,55,0,0,0,0,0,0,0,0,0,0,100
3129,0,0,35.33,-35.33,1,106,0,106,70,0,0,0,0,0,0,0,0,0,0,106
3134,0,0,1,-1,1,3,0,283,2,0,0,0,0,0,0,0,0,0,0,283
3136,145,2.5,184,-179,1,6,1,288,2,0,0,0,0,0,0,0,0,0,0,288
3139,146.125,11,196,-174,1,4,1,290,2.25,0,0,0,0,0,0,0,0,0,0,290
3140,36.11,0,23.03,-23.03,1,100,1,70.64,1.58,0,0,0,0,0,0,0,0,0,0,70.645
3143,16.665,0.5,185,-184,1,30,1,30,3.33,0,0,0,0,0,0,0,0,0,0,30
3153,0,0,1.33,-1.33,1,4,0,250,3,0,0,0,0,0,0,0,0,0,0,250
3155,132,14,193,-165,1,3,1,263,1,0,0,0,0,0,0,0,0,0,0,263
3158,150.5,1.5,175,-172,1,3.6,1,300,1,0,0,0,0,0,0,0,0,0,0,300
3158,149.335,1,175,-173,1,4,1,297,1.67,0,0,0,0,0,0,0,0,0,0,297
3160,0,0,0.33,-0.33,1,1,0,290,0,0,0,0,0,0,0,0,0,0,0,290
3162,146.04,9,198,-180,1,4,1,290,2.08,0,0,0,0,0,0,0,0,0,0,290
3169,65.955,0,17.44,-17.44,1,100,1,91.66,40.25,0,0,0,0,0,0,0,0,0,0,91.665
3176,51.25,-84,15,-183,1,61.7,1,62.5,40,0,0,0,0,0,0,0,0,0,0,62.5
3176,45,-83,15,-181,1,55,1,55,35,0,0,0,0,0,0,0,0,0,0,55
3177,0,0,16.67,-16.67,1,50,0,50,35,0,0,0,0,0,0,0,0,0,0,50
3177,25.835,-79,10,-168,1,28,1,35,16.67,0,0,0,0,0,0,0,0,0,0,35
3180,11.125,4,176,-168,1,10,1,19,3.25,0,0,0,0,0,0,0,0,0,0,19
3185,23.885,0,79.4,-79.4,1,100,1,35.51,12.26,0,0,0,0,0,0,0,0,0,0,35.506
3192,116.585,-3.845,30.73,-38.42,1,100,1,136.06,97.11,0,0,0,0,0,0,0,0,0,0,136.061
3197,49.655,-3.97,31.76,-39.7,1,100,1,63.61,35.7,0,0,0,0,0,0,0,0,0,0,63.607
3204,136.04,8.5,190,-173,1,4,1,270,2.08,0,0,0,0,0,0,0,0,0,0,270
3212,131.5,4.5,187,-178,1,4,1,263,0,0,0,0,0,0,0,0,0,0,0,263
3243,140.79,2.5,176,-171,1,1,1,281,0.58,0,0,0,0,0,0,0,0,0,0,281
3245,135.25,-1,181,-183,1,6,1,268,2.5,0,0,0,0,0,0,0,0,0,0,268
3246,0,0,1,-1,1,3,0,273,3,0,0,0,0,0,0,0,0,0,0,273
3248,133.835,13,191,-165,1,4,1,266,1.67,0,0,0,0,0,0,0,0,0,0,266
3255,0,0,66.67,-66.67,1,200,0,200,150,0,0,0,0,0,0,0,0,0,0,200
3256,175,46.5,111,-18,1,253.76,1,200,150,0,0,0,0,0,0,0,0,0,0,200
3261,131,7,184,-170,1,3,1,261,1,0,0,0,0,0,0,0,0,0,0,261
3262,146.5,-1,181,-183,1,0.36,1,293,0,0,0,0,0,0,0,0,0,0,0,293
3289,150.5,0,182,-182,1,4,1,299,2,0,0,0,0,0,0,0,0,0,0,299
3294,147,9.5,194,-175,1,1.2,1,294,0,0,0,0,0,0,0,0,0,0,0,294
3294,0,0,33.33,-33.33,1,100,0,30.36,15.36,0,0,0,0,0,0,0,0,0,0,30.364
3295,148.5,8,199,-183,1,6,1,295,2,0,0,0,0,0,0,0,0,0,0,295
3298,0,0,0.67,-0.67,1,2,0,289,2,0,0,0,0,0,0,0,0,0,0,289
3300,148,5.5,189,-178,1,6,1,294,2,0,0,0,0,0,0,0,0,0,0,294
3302,145.04,3,185,-179,1,4,1,288,2.08,0,0,0,0,0,0,0,0,0,0,288
3308,148.5,4,180,-172,1,4,1,295,2,0,0,0,0,0,0,0,0,0,0,295
3316,187.625,53.5,145,-38,1,277.04,1,281.25,94,0,0,0,0,0,0,0,0,0,0,281.25
3328,0,0,0.33,-0.33,1,1,0,282,1,0,0,0,0,0,0,0,0,0,0,282
3338,0,0,33.33,-33.33,1,100,0,34.62,19.62,0,0,0,0,0,0,0,0,0,0,34.623
3341,57.87,91.1,189,-6.8,1,100,1,88.04,27.7,0,0,0,0,0,0,0,0,0,0,88.037
3348,35.85,95.715,195,-3.57,1,100,1,46.41,25.29,0,0,0,0,0,0,0,0,0,0,46.411
3356,129,4.5,191,-182,1,1.2,1,258,0,0,0,0,0,0,0,0,0,0,0,258
3357,0,0,1,-1,1,3,0,251,3,0,0,0,0,0,0,0,0,0,0,251
3361,0,0,16.67,-16.67,1,50,0,50,0,0,0,0,0,0,0,0,0,0,0,50
3361,27.5,-71.15,41.7,-184,1,55,1,55,0,0,0,0,0,0,0,0,0,0,0,55
3361,0,0,18.33,-18.33,1,55,0,55,0,0,0,0,0,0,0,0,0,0,0,55
3362,0,0,11.67,-11.67,1,35,0,35,0,0,0,0,0,0,0,0,0,0,0,35
3362,0,0,10.67,-10.67,1,32,0,32,0,0,0,0,0,0,0,0,0,0,0,32
3363,140.5,2.5,183,-178,1,1.3,1,281,0,0,0,0,0,0,0,0,0,0,0,281
3363,0,0,33.33,-33.33,1,100,0,271,8.69,0,0,0,0,0,0,0,0,0,0,271
3367,0,0,33.33,-33.33,1,100,0,29.69,14.69,0,0,0,0,0,0,0,0,0,0,29.691
3371,40.5,-72,35,-179,1,58.99,1,55,26,0,0,0,0,0,0,0,0,0,0,55
3384,0,0,33.33,-33.33,1,100,0,265,0.01,0,0,0,0,0,0,0,0,0,0,265
3385,18.335,88.97,187,-9.06,1,100,1,28.96,7.71,0,0,0,0,0,0,0,0,0,0,28.964
3386,0,0,2.33,-2.33,1,7,0,280,5,0,0,0,0,0,0,0,0,0,0,280
3389,0,0,1,-1,1,3,0,274,0,0,0,0,0,0,0,0,0,0,0,274
3397,130.5,6,186,-174,1,4.02,1,260,1,0,0,0,0,0,0,0,0,0,0,260
3402,0,0,1.33,-1.33,1,4,0,279,0,0,0,0,0,0,0,0,0,0,0,279
3402,0,0,1.33,-1.33,1,4,0,285,0,0,0,0,0,0,0,0,0,0,0,285
3402,0,0,1.33,-1.33,1,4,0,298,0,0,0,0,0,0,0,0,0,0,0,298
3402,10,-83,15,-181,1,22.88,1,20,0,0,0,0,0,0,0,0,0,0,0,20
3402,10,-75.625,18.75,-170,1,20,1,20,0,0,0,0,0,0,0,0,0,0,0,20
3406,12.5,7,199,-185,1,13.31,1,20,5,0,0,0,0,0,0,0,0,0,0,20
3406,0,0,4,-4,1,12,0,20,5,0,0,0,0,0,0,0,0,0,0,20
3413,0,0,1.67,-1.67,1,5,0,294,4,0,0,0,0,0,0,0,0,0,0,294
3415,0,0,33.33,-33.33,1,100,0,295,0.27,0,0,0,0,0,0,0,0,0,0,295
3418,0,0,0.67,-0.67,1,2,0,282,0,0,0,0,0,0,0,0,0,0,0,282
3423,0,0,33.33,-33.33,1,100,0,251,7.66,0,0,0,0,0,0,0,0,0,0,251
3425,8.25,-80.94,13.12,-175,1,15.84,1,16.5,0,0,0,0,0,0,0,0,0,0,0,16.5
3425,137,8,182,-166,1,5,1,274,0,0,0,0,0,0,0,0,0,0,0,274
3425,0,0,1.67,-1.67,1,5,0,254,0,0,0,0,0,0,0,0,0,0,0,254
3426,0,0,4.33,-4.33,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,13
3427,148,6.5,191,-178,1,1,1,296,0,0,0,0,0,0,0,0,0,0,0,296
3428,12.085,-74.625,18.75,-168,1,20,1,20,4.17,0,0,0,0,0,0,0,0,0,0,20
3429,0,0,33.33,-33.33,1,100,0,293,4.02,0,0,0,0,0,0,0,0,0,0,293
3433,0,0,2,-2,1,6,0,252,5,0,0,0,0,0,0,0,0,0,0,252
3436,143,11,191,-169,1,1,1,286,0,0,0,0,0,0,0,0,0,0,0,286
3439,148.5,13,194,-168,1,1,1,297,0,0,0,0,0,0,0,0,0,0,0,297
3441,127.83,93.71,194,-6.58,1,100,1,252,3.66,0,0,0,0,0,0,0,0,0,0,252
3444,0,0,33.33,-33.33,1,100,0,256,1.69,0,0,0,0,0,0,0,0,0,0,256
3446,0,0,1,-1,1,3,0,257,0,0,0,0,0,0,0,0,0,0,0,257
3450,0,0,33.33,-33.33,1,100,0,32.8,17.8,0,0,0,0,0,0,0,0,0,0,32.8
3459,144.825,-1.39,11.1,-13.88,1,100,1,287,2.65,0,0,0,0,0,0,0,0,0,0,287
3463,126,3.5,184,-177,1,1,1,252,0,0,0,0,0,0,0,0,0,0,0,252
3473,129,9,189,-171,1,0.59,1,258,0,0,0,0,0,0,0,0,0,0,0,258
3475,0,0,3.67,-3.67,1,11,0,11,0,0,0,0,0,0,0,0,0,0,0,11
3475,0,0,2,-2,1,6,0,293,0,0,0,0,0,0,0,0,0,0,0,293
3475,20,-77.5,24,-179,1,41.48,1,40,0,0,0,0,0,0,0,0,0,0,0,40
3475,20,-74.5,26,-175,1,40,1,40,0,0,0,0,0,0,0,0,0,0,0,40
3478,9,12,195,-171,1,18,1,18,0,0,0,0,0,0,0,0,0,0,0,18
3487,17.5,9,194,-176,1,35,1,35,0,0,0,0,0,0,0,0,0,0,0,35
